production_id,title,url,publisher,author,publish_date,category,record_date,translator,price,isbn,original_title,vice_category
15064479,食人姬04（完）,https://www.sanmin.com.tw/product/index/015064479,尖端出版,武中英雄,2025-12-20,中文書 > 書畫 > 西洋畫,,平川遊佐,140,9789571081489,喰姫-クヒメ-(4),休閒生活
15108552,染上色艷的黑白世界02,https://www.sanmin.com.tw/product/index/015108552,東立,内山 敦司,2025-12-19,中文書 > 書畫 > 西洋畫,,虫。,110,9786260249328,,休閒生活
15108553,皎潔深宵之月09,https://www.sanmin.com.tw/product/index/015108553,東立,山森三香,2025-12-19,中文書 > 書畫 > 西洋畫,,羅筱君,110,9786260256555,,休閒生活
15108554,覆面系NOISE 14,https://www.sanmin.com.tw/product/index/015108554,東立,福山遼子,2025-12-19,中文書 > 書畫 > 西洋畫,,虫。,110,9786260258054,,休閒生活
15108555,我們不可能成為戀人！絕對不行。 (※似乎可行？) 08【首刷限定版】,https://www.sanmin.com.tw/product/index/015108555,東立,"musshu-漫畫;
三上弓怜-原作;
竹嶋えく-角色原案",2025-12-19,中文書 > 書畫 > 西洋畫,,尤靜慧,200,9786260259242,わたしが恋人になれるわけないじゃん、ムリムリ! (※ムリじゃなかった!?),休閒生活
15108556,青春之箱21【首刷限定版】,https://www.sanmin.com.tw/product/index/015108556,東立,三浦糀,2025-12-19,中文書 > 書畫 > 西洋畫,,方奕勝,180,9786260262730,アオのハコ,休閒生活
15108557,屍腫(全) 【首刷附錄版】,https://www.sanmin.com.tw/product/index/015108557,東立,膽,2025-12-19,中文書 > 書畫 > 西洋畫,,,140,9786260264130,,休閒生活
15063904,紅豆妮綠豆兵的知識快充站02,https://www.sanmin.com.tw/product/index/015063904,康軒,"沈口口-著;
八分熟的小李子-繪",2025-12-19,中文書 > 書畫 > 西洋畫,,,320,9786264322379,,休閒生活
15064971,神探麥光光和百寶卡車01：美味麵包店的臭臭事件,https://www.sanmin.com.tw/product/index/015064971,東雨文化,"徐志源-著;
李鍾赫-繪",2025-12-19,中文書 > 書畫 > 西洋畫,,黃譯嫺,300,9789575218287,다판다 만물 트럭 1,休閒生活
15039912,Ü虎機智挑戰王05：智鬥赤鬼,https://www.sanmin.com.tw/product/index/015039912,大邑文化,虎嚕嚕創作屋,2025-12-18,中文書 > 書畫 > 西洋畫,,,250,9786267586600,Ü虎我可以5赤鬼骗财,休閒生活
15039857,裝備仔02,https://www.sanmin.com.tw/product/index/015039857,台灣角川,"Team Argo-漫畫;
Saenal-原作;
Monohumbug(REDICE STUDIO)-編劇",2025-12-18,中文書 > 書畫 > 西洋畫,,,380,9786264357845,템빨2,休閒生活
15039861,我的女演員最為淫靡04,https://www.sanmin.com.tw/product/index/015039861,台灣角川,龍大和,2025-12-18,中文書 > 書畫 > 西洋畫,,KCY,140,9786264357890,俺の女優が一番淫ら (4),休閒生活
15039862,我的女演員最為淫靡05,https://www.sanmin.com.tw/product/index/015039862,台灣角川,龍大和,2025-12-18,中文書 > 書畫 > 西洋畫,,KCY,140,9786264357906,俺の女優が一番淫ら (5),休閒生活
15039868,冒牌鍊金術師03,https://www.sanmin.com.tw/product/index/015039868,台灣角川,"うめ丸-作;
杉浦次郎-原作",2025-12-18,中文書 > 書畫 > 西洋畫,,陳家恩,150,9786264357968,ニセモノの錬金術師 (3),休閒生活
15039869,青梅竹馬絕對不會輸的戀愛喜劇05,https://www.sanmin.com.tw/product/index/015039869,台灣角川,"井冬良-漫畫;
二丸修一-原作",2025-12-18,中文書 > 書畫 > 西洋畫,,UMON,150,9786264358040,幼なじみが絶対に負けないラブコメ (5),休閒生活
15039871,OVERLORD不死者之Oh！13,https://www.sanmin.com.tw/product/index/015039871,台灣角川,"丸山くがね-原作;
so-bin-角色原案 じゅうあみ-作",2025-12-18,中文書 > 書畫 > 西洋畫,,九流,140,9786264358064,オーバーロード 不死者のOh! (13),休閒生活
15039874,Ubel Blatt ～斬魔凶刃～22,https://www.sanmin.com.tw/product/index/015039874,台灣角川,鹽野干支郎次,2025-12-18,中文書 > 書畫 > 西洋畫,,小天野,150,9786264358095,Ubel Blatt～ユーベルブラット～ (22),休閒生活
15039875,Ubel Blatt ～斬魔凶刃～23(完),https://www.sanmin.com.tw/product/index/015039875,台灣角川,鹽野干支郎次,2025-12-18,中文書 > 書畫 > 西洋畫,,小天野,150,9786264358101,Ubel Blatt～ユーベルブラット～ (23),休閒生活
15039877,蜻蛉高球 18,https://www.sanmin.com.tw/product/index/015039877,台灣角川,"かわさき健-原作;
古沢優-漫畫",2025-12-18,中文書 > 書畫 > 西洋畫,,廖文斌,150,9786264358125,オーイ！ とんぼ (18),休閒生活
15039878,蜻蛉高球 19,https://www.sanmin.com.tw/product/index/015039878,台灣角川,"かわさき健-原作;
古沢優-漫畫",2025-12-18,中文書 > 書畫 > 西洋畫,,廖文斌,160,9786264358132,オーイ！ とんぼ (19),休閒生活
15039883,老饕釣客辣妹春澤01,https://www.sanmin.com.tw/product/index/015039883,台灣角川,船津一輝,2025-12-18,中文書 > 書畫 > 西洋畫,,方墨,150,9786264358187,釣って食べたいギャル澤さん (1),休閒生活
15039886,在異世界被姊姊奪走了名字 04,https://www.sanmin.com.tw/product/index/015039886,台灣角川,NiKrome 原作:琴子,2025-12-18,中文書 > 書畫 > 西洋畫,,夏飴,140,9786264358217,異世界で姉に名前を奪われました (4),休閒生活
15039887,哈利路亞寶貝07,https://www.sanmin.com.tw/product/index/015039887,台灣角川,仔縞楽々,2025-12-18,中文書 > 書畫 > 西洋畫,,夏飴,150,9786264358224,ハレルヤベイビー (7),休閒生活
15039889,我的她沒道理總是愛上渣男01,https://www.sanmin.com.tw/product/index/015039889,台灣角川,池田ルイ,2025-12-18,中文書 > 書畫 > 西洋畫,,楊采儒,280,9786264358248,彼女がクズを愛するワケは。 (1),休閒生活
15039893,鐵鍋料理王!! 2nd01,https://www.sanmin.com.tw/product/index/015039893,台灣角川,西條真二,2025-12-18,中文書 > 書畫 > 西洋畫,,黃琳雅,140,9786264358286,鉄鍋のジャン!!2nd (1),休閒生活
15039894,鐵鍋料理王!! 2nd02,https://www.sanmin.com.tw/product/index/015039894,台灣角川,西條真二,2025-12-18,中文書 > 書畫 > 西洋畫,,黃琳雅,140,9786264358293,鉄鍋のジャン!!2nd (2),休閒生活
15039895,為月傾心的狼兒01,https://www.sanmin.com.tw/product/index/015039895,台灣角川,小牧まりあ,2025-12-18,中文書 > 書畫 > 西洋畫,,陳思朵,140,9786264358309,オオカミは月に恋をする (1),休閒生活
15039896,男女之間存在純友情嗎？（不，不存在！） 01,https://www.sanmin.com.tw/product/index/015039896,台灣角川,"Kamelie-漫畫;
七菜な-原作な",2025-12-18,中文書 > 書畫 > 西洋畫,,劉樂平,140,9786264358316,男女の友情は成立する？（いや、しないっ!!） (1),休閒生活
15039897,男女之間存在純友情嗎？（不，不存在！） 02,https://www.sanmin.com.tw/product/index/015039897,台灣角川,"Kamelie-漫畫;
七菜な-原作な",2025-12-18,中文書 > 書畫 > 西洋畫,,劉樂平,140,9786264358323,男女の友情は成立する？（いや、しないっ!!） (2),休閒生活
14875467,「不知道的事」研究會01【首刷限定版】,https://www.sanmin.com.tw/product/index/014875467,東立,不知火建設-原案 つむみ-漫畫,2025-12-18,中文書 > 書畫 > 西洋畫,,蔡夢芳,1640,9786260249779,しらないこと研究会,休閒生活
14875468,「不知道的事」研究會01,https://www.sanmin.com.tw/product/index/014875468,東立,不知火建設-原案 つむみ-漫畫,2025-12-18,中文書 > 書畫 > 西洋畫,,蔡夢芳,140,9786260249762,,休閒生活
15104692,政宗君的復仇 新裝版 05,https://www.sanmin.com.tw/product/index/015104692,東立,"竹岡 葉月-原作;
Tiv (漫畫",2025-12-18,中文書 > 書畫 > 西洋畫,,加奈,360,9786260220693,,休閒生活
15104693,MASTER KEATON 完全版 01-04 【首刷書盒版】,https://www.sanmin.com.tw/product/index/015104693,東立,"浦沢直樹-漫畫;
勝鹿北星-漫畫;
長崎尚志-腳本",2025-12-18,中文書 > 書畫 > 西洋畫,,堤風,1500,9786260250751,MASTER KEATON 完全版,休閒生活
15104694,公司和私生活－ON AND OFF－04,https://www.sanmin.com.tw/product/index/015104694,東立,金沢真之介,2025-12-18,中文書 > 書畫 > 西洋畫,,羅筱君,180,9786260259211,,休閒生活
15064445,極道甜心完全版01,https://www.sanmin.com.tw/product/index/015064445,尖端出版,陳漢玲,2025-12-18,中文書 > 書畫 > 西洋畫,,,350,9786264343886,,休閒生活
15064446,極道甜心完全版02,https://www.sanmin.com.tw/product/index/015064446,尖端出版,陳漢玲,2025-12-18,中文書 > 書畫 > 西洋畫,,,350,9786264343893,,休閒生活
15064447,極道甜心完全版03,https://www.sanmin.com.tw/product/index/015064447,尖端出版,陳漢玲,2025-12-18,中文書 > 書畫 > 西洋畫,,,350,9786264343909,,休閒生活
15064448,極道甜心完全版04（完）,https://www.sanmin.com.tw/product/index/015064448,尖端出版,陳漢玲,2025-12-18,中文書 > 書畫 > 西洋畫,,,350,9786264343916,,休閒生活
15064476,極道甜心完全版（全4冊盒裝套書）,https://www.sanmin.com.tw/product/index/015064476,尖端出版,陳漢玲,2025-12-18,中文書 > 書畫 > 西洋畫,,,1700,4717702300128,,休閒生活
15061965,人形之國06,https://www.sanmin.com.tw/product/index/015061965,四季國際,貳瓶勉,2025-12-17,中文書 > 書畫 > 西洋畫,,李文軒,150,9789578661721,人形の国(6),休閒生活
14990864,企業傭兵・艾妲 ―Initial Stage―04,https://www.sanmin.com.tw/product/index/014990864,長鴻出版社,"山村哉-作;
広江礼威-原作",2025-12-17,中文書 > 書畫 > 西洋畫,,魏嫚秀,130,9786264307024,BLACK LAGOONエダ イニシャルステージ,休閒生活
15021403,要是在夢中相見就做好覺悟吧 【首刷限定版】(全),https://www.sanmin.com.tw/product/index/015021403,長鴻出版社,ドンドン,2025-12-17,中文書 > 書畫 > 西洋畫,,黛西,200,4713006558869,夢で逢えたら覚悟して,休閒生活
15021408,逆轉王冠(全),https://www.sanmin.com.tw/product/index/015021408,長鴻出版社,小山璃子,2025-12-17,中文書 > 書畫 > 西洋畫,,JURY,150,9786264307246,リバース・クラウン,休閒生活
15021409,為了實現願望召喚了惡魔，但因為太可愛就結婚了～惡魔的新妻～05,https://www.sanmin.com.tw/product/index/015021409,長鴻出版社,炎頭・YahaKo-原作 となりける-漫画,2025-12-17,中文書 > 書畫 > 西洋畫,,七絃,130,9786264307253,願いを叶えてもらおうと悪魔を召喚したけど、可愛かったので結婚しました　～悪魔の新妻～,休閒生活
15021410,野生的大魔王出現了！黑翼霸王05,https://www.sanmin.com.tw/product/index/015021410,長鴻出版社,"炎頭-原作;
YahaKo 漫画:葉月翼-",2025-12-17,中文書 > 書畫 > 西洋畫,,哈姆柚,140,9786264307260,野生のラスボスが現れた！　黒翼の覇王,休閒生活
15021411,耳朵與尾巴與戀之歌(全),https://www.sanmin.com.tw/product/index/015021411,長鴻出版社,夜月ジン,2025-12-17,中文書 > 書畫 > 西洋畫,,仙人掌,160,9786264307284,耳としっぽと恋のうた,休閒生活
15021426,金色琴弦 星光交響樂團 COMIC04(完),https://www.sanmin.com.tw/product/index/015021426,長鴻出版社,"八橋 はち-漫畫;
高山 しのぶ-角色設計原案 ルビーパーティー-原作",2025-12-17,中文書 > 書畫 > 西洋畫,,楊采儒,150,9786264306973,金色のコルダ スターライトオーケストラ -COMIC-,休閒生活
14933760,當面相凶惡的鄰居是Ω時的應對法02【豪華限定版】,https://www.sanmin.com.tw/product/index/014933760,青文,ニクヤ乾,2025-12-17,中文書 > 書畫 > 西洋畫,,都雪,800,4718016048188,コワモテの隣人がΩだった時の対処法,休閒生活
14935688,當面相凶惡的鄰居是Ω時的應對法02【特典版】,https://www.sanmin.com.tw/product/index/014935688,青文,ニクヤ乾,2025-12-17,中文書 > 書畫 > 西洋畫,,都雪,180,9786264364928,コワモテの隣人がΩだった時の対処法2,休閒生活
15090100,索亞菈與魔物之家04,https://www.sanmin.com.tw/product/index/015090100,東立,山地 英功,2025-12-17,中文書 > 書畫 > 西洋畫,,杜信彰,140,9786260239640,,休閒生活
15090101,一心一意愛我不就好了（全）,https://www.sanmin.com.tw/product/index/015090101,東立,あずみつな,2025-12-17,中文書 > 書畫 > 西洋畫,,刻托,150,9786260245405,,休閒生活
15090102,極彩之家12,https://www.sanmin.com.tw/product/index/015090102,東立,びっけ,2025-12-17,中文書 > 書畫 > 西洋畫,,李芝慧,140,9786260255206,,休閒生活
15090103,藍色時期 17【首刷限定版】,https://www.sanmin.com.tw/product/index/015090103,東立,山口飛翔,2025-12-17,中文書 > 書畫 > 西洋畫,,虫。,200,9786260257866,ブルーピリオド,休閒生活
15090104,10DANCE 08,https://www.sanmin.com.tw/product/index/015090104,東立,井上佐藤,2025-12-17,中文書 > 書畫 > 西洋畫,,SHION,140,9786260258023,,休閒生活
14935660,天降未來新娘02,https://www.sanmin.com.tw/product/index/014935660,青文,"瀬口和宏-漫畫;
原田重光-原作",2025-12-16,中文書 > 書畫 > 西洋畫,,ZHUN,130,9786264366014,,休閒生活
15080698,用混搭畫材讓角色魅力升級：人氣繪師的動漫角色風格魔法,https://www.sanmin.com.tw/product/index/015080698,邦聯文化,古島紺,2025-12-16,中文書 > 書畫 > 西洋畫,,洪禎韓,470,9786267359655,画材で印象を変えるキャラクターイラストの描き方,休閒生活
15039813,救贖：唯一的永遠03【特裝版】,https://www.sanmin.com.tw/product/index/015039813,台灣角川,スカーレット・ベリ子,2025-12-15,中文書 > 書畫 > 西洋畫,,楊采儒,699,4711289627968,리딤Redeem,休閒生活
15039858,救贖：唯一的永遠03,https://www.sanmin.com.tw/product/index/015039858,台灣角川,スカーレット・ベリ子,2025-12-15,中文書 > 書畫 > 西洋畫,,楊采儒,320,9786264357852,리딤Redeem,休閒生活
14965028,晚安，迷途的羔羊01,https://www.sanmin.com.tw/product/index/014965028,臺灣東販,七瀨八,2025-12-15,中文書 > 書畫 > 西洋畫,,KREUZ+,130,9786264372381,おやすみストレイシープ 1,休閒生活
15005944,終結的熾天使34,https://www.sanmin.com.tw/product/index/015005944,青文,"鏡貴也-原作;
山本大和-漫畫;
降矢大輔-改編分鏡",2025-12-15,中文書 > 書畫 > 西洋畫,,弁天,120,9786264366229,,休閒生活
15006031,粉紅與哈瓦那辣椒01,https://www.sanmin.com.tw/product/index/015006031,青文,里中實華,2025-12-15,中文書 > 書畫 > 西洋畫,,謝孝薇,105,9786264366748,ピンクとハバネロ,休閒生活
14935624,墜入地獄吧，哥哥01,https://www.sanmin.com.tw/product/index/014935624,青文,ねじがなめた,2025-12-15,中文書 > 書畫 > 西洋畫,,朱自祥,140,9786264364836,地獄に堕ちてよ、お兄ちゃん,休閒生活
14935646,想要給別人看的露乃04,https://www.sanmin.com.tw/product/index/014935646,青文,降本孟,2025-12-15,中文書 > 書畫 > 西洋畫,,蘇聖翔,140,9786264365864,見せたがりの露乃ちゃん(04),休閒生活
14935647,想要給別人看的露乃05(完),https://www.sanmin.com.tw/product/index/014935647,青文,降本孟,2025-12-15,中文書 > 書畫 > 西洋畫,,蘇聖翔,140,9786264365871,見せたがりの露乃ちゃん(05),休閒生活
14935654,大野狼想吃掉偵探02,https://www.sanmin.com.tw/product/index/014935654,青文,大村陽,2025-12-15,中文書 > 書畫 > 西洋畫,,李亞妮,140,9786264365949,オオカミは探偵を食べたい,休閒生活
14935655,花街男娼戀結緣02,https://www.sanmin.com.tw/product/index/014935655,青文,もちた,2025-12-15,中文書 > 書畫 > 西洋畫,,HITOMI,140,9786264365956,花街男娼恋結び,休閒生活
14935664,怪物事變22,https://www.sanmin.com.tw/product/index/014935664,青文,藍本松,2025-12-15,中文書 > 書畫 > 西洋畫,,伶,120,9786264366069,怪物事変 (22),休閒生活
14935666,SHADOWS HOUSE－影宅18【限定版】,https://www.sanmin.com.tw/product/index/014935666,青文,ソウマトウ,2025-12-15,中文書 > 書畫 > 西洋畫,,陳鈞然,180,9786264366137,シャドーハウス (18),休閒生活
14935705,年下上司渴望得到讚美（全）【特典版】,https://www.sanmin.com.tw/product/index/014935705,青文,みなもやかづき,2025-12-15,中文書 > 書畫 > 西洋畫,,HITOMI,180,9786264366175,年下上司は褒められたい,休閒生活
15082884,偽戀愛藏版10【首刷限定版】,https://www.sanmin.com.tw/product/index/015082884,東立,古味 直志,2025-12-15,中文書 > 書畫 > 西洋畫,,陳姿君,280,9786260232719,ニセコイ (集英社文庫(コミック版)),休閒生活
15082885,膽大黨20【首刷限定版】,https://www.sanmin.com.tw/product/index/015082885,東立,龍 幸伸,2025-12-15,中文書 > 書畫 > 西洋畫,,蔡夢芳,210,9786260259525,ダンダダン,休閒生活
15082886,九龍大眾浪漫09,https://www.sanmin.com.tw/product/index/015082886,東立,眉月啍,2025-12-15,中文書 > 書畫 > 西洋畫,,李其馨,140,9786260261405,,休閒生活
